csid,age_class_part,sex,loc_stat,season,day,diary_type,part_educ_stat,part_job,age_class_cont,diary_keeper,shadow_present,shadow_num,fam_rel,share_hh,same_room,share_bed,ever_met,how_often,difficulties_filling_diary,difficulty_comments,record_all_contacts,record_contacts_comments,behaviour_change,behaviour_change_comments,other_comments,dok_year,age_class_part_2,part_age_exact,part_id,part_age_est_min,part_age_est_max,part_age_cat,part_age_group,cnt_age,cnt_age_est_min,cnt_age_est_max,cnt_age_cat,cnt_age_group,cnt_age_exact,country
1044,6,Female,0,0,0,Picture,0,Agriculture/Fishing,Primary,Shadow,1,1,Other relative,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,50.5,50.5,1044,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
1044,6,Female,0,0,0,Picture,0,Agriculture/Fishing,Adult,Shadow,1,1,Other relative,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,50.5,50.5,1044,50,80,50-80,50-80,35.5,20,49,19-49,19-49,35.5,Kenya
1044,6,Female,0,0,0,Picture,0,Agriculture/Fishing,Primary,Shadow,1,1,Other relative,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,50.5,50.5,1044,50,80,50-80,50-80,10.5,6,15,0-18,0-18,10.5,Kenya
1044,6,Female,0,0,0,Picture,0,Agriculture/Fishing,Secondary,Shadow,1,1,Other relative,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,50.5,50.5,1044,50,80,50-80,50-80,17.5,16,19,0-18,0-18,17.5,Kenya
1045,2,Female,0,1,0,Picture,0,Pre-School,Pre-School,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,2.5,2.5,1045,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1045,2,Female,0,1,0,Picture,0,Pre-School,Adult,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,2.5,2.5,1045,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1045,2,Female,0,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,2.5,2.5,1045,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1045,2,Female,0,1,0,Picture,0,Pre-School,Primary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,2.5,2.5,1045,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1045,2,Female,0,1,0,Picture,0,Pre-School,Secondary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,2.5,2.5,1045,1,5,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1045,2,Female,0,1,0,Picture,0,Pre-School,Secondary,Shadow,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,none,2011,2.5,2.5,1045,1,5,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1045,2,Female,0,1,0,Picture,0,Pre-School,Adult,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,2.5,2.5,1045,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1045,2,Female,0,1,0,Picture,0,Pre-School,Secondary,Shadow,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,2.5,2.5,1045,1,5,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Adult,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Primary,Shadow,1,1,Sibling,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Primary,Shadow,1,1,Sibling,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Pre-School,Shadow,1,1,Parent,Yes,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Primary,Shadow,1,1,Sibling,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Secondary,Shadow,1,1,Sibling,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Primary,Shadow,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Primary,Shadow,1,1,Sibling,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Primary,Shadow,1,1,Sibling,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Adult,Shadow,1,1,Sibling,No,Yes,No,Yes,Rarely,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Older,Shadow,1,1,Sibling,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Pre-School,Shadow,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Primary,Shadow,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Primary,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Primary,Shadow,1,1,Sibling,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Primary,Shadow,1,1,Sibling,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1046,3,Male,0,0,1,Picture,1,Student,Primary,Shadow,1,1,Sibling,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,Research is good for all,2011,10.5,10.5,1046,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1048,1,Male,0,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,1048,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1048,1,Male,0,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,1048,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1048,1,Male,0,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,1048,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1048,1,Male,0,1,1,Picture,0,Unemployed,Adult,Shadow,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,1048,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1048,1,Male,0,1,1,Picture,0,Unemployed,Primary,Shadow,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,1048,0,1,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1048,1,Male,0,1,1,Picture,0,Unemployed,Adult,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,1048,0,1,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1048,1,Male,0,1,1,Picture,0,Unemployed,Secondary,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,.5,.5,1048,0,1,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Primary,Shadow,1,1,Parent,No,Yes,No,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Pre-School,Shadow,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Pre-School,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Adult,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Adult,Shadow,1,1,Other relative,Yes,No,No,Missing,Missing,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Pre-School,Shadow,1,1,Sibling,No,No,No,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Primary,Shadow,1,1,Other relative,Yes,No,No,Missing,Missing,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Infant,Shadow,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,.5,0,1,0-18,0-18,.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Pre-School,Shadow,1,1,Other relative,Yes,No,No,Missing,Missing,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Pre-School,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Primary,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Primary,Shadow,1,1,Other relative,Yes,No,No,Missing,Missing,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Primary,Shadow,1,1,Other relative,Yes,No,No,Missing,Missing,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Secondary,Shadow,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Pre-School,Shadow,1,1,Sibling,Yes,No,No,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Pre-School,Shadow,1,1,Parent,No,No,No,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1049,2,Male,0,1,1,Picture,1,Pre-School,Pre-School,Shadow,1,1,Other relative,No,No,No,Yes,Daily,No,999,Yes,999,Missing,delayed his daily activities as he kept watch of the child till he left for school(parent-shadow),keep on doing the research it is beneficial to the community,2011,2.5,2.5,1049,1,5,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Secondary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Older,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Primary,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Older,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Primary,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Older,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Secondary,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Secondary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Secondary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Infant,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,.5,0,1,0-18,0-18,.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Missing,Missing,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Older,Participant,0,0,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,50.5,50,80,50-80,50-80,50.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Secondary,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Often,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Pre-School,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1051,4,Male,0,1,1,Picture,2,Student,Primary,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,I'd encourage research work to be continued,2011,17.5,17.5,1051,16,19,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Secondary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Secondary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Secondary,Participant,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,17.5,16,19,0-18,0-18,17.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Pre-School,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Adult,Participant,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Pre-School,Participant,0,0,Sibling,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,2.5,1,5,0-18,0-18,2.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Adult,Participant,0,0,Other relative,No,No,No,Yes,Often,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,35.5,20,49,19-49,19-49,35.5,Kenya
1052,3,Male,0,0,0,Picture,2,Student,Primary,Participant,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No comments.,2011,10.5,10.5,1052,6,15,0-18,0-18,10.5,6,15,0-18,0-18,10.5,Kenya
